year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,3,MQ,Envoy Air,MQT,"Marquette, MI: Marquette Sawyer Regional",31,6,2,0,0,0,4,0,0,185,64,0,0,0,121
2024,3,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",58,20,3.88,1.12,6.29,0,8.7,0,0,933,183,46,237,0,467
2024,3,MQ,Envoy Air,MSO,"Missoula, MT: Missoula Montana",31,4,3.34,0,0.52,0,0.13,0,1,235,192,0,34,0,9
2024,3,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",32,4,0.15,0.04,1.68,0,2.13,0,0,278,14,3,71,0,190
2024,3,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",108,26,3.61,0.05,14.03,0,8.31,1,1,1347,113,4,683,0,547
2024,3,MQ,Envoy Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",31,4,0.32,1,1.14,0,1.54,0,0,222,27,29,55,0,111
2024,3,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",209,29,7.68,2.38,6.48,0,12.46,2,0,1999,420,641,240,0,698
2024,3,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",58,12,2.86,0,4.45,0,4.68,0,0,684,166,0,206,0,312
2024,3,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",2299,349,72.43,11.69,102.49,1,161.39,8,1,24311,7343,1463,4384,37,11084
2024,3,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",27,2,0,0,0,0,2,0,0,119,0,0,0,0,119
2024,3,MQ,Envoy Air,PDX,"Portland, OR: Portland International",32,3,1,0,2,0,0,0,0,132,57,0,75,0,0
2024,3,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",645,71,16.31,0.27,38.06,0,16.37,0,1,4612,2367,5,1196,0,1044
2024,3,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",62,15,0.57,0.15,4.58,0,9.71,0,0,889,36,7,173,0,673
2024,3,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",65,8,1.78,0,3.06,0,3.16,1,0,323,113,0,107,0,103
2024,3,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",155,39,6.8,1.32,17.75,0,13.13,2,1,2357,351,507,841,0,658
2024,3,MQ,Envoy Air,PSP,"Palm Springs, CA: Palm Springs International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,3,MQ,Envoy Air,PVD,"Providence, RI: Rhode Island Tf Green International",53,2,0,0.45,0.09,0,1.46,0,0,84,0,28,2,0,54
2024,3,MQ,Envoy Air,RAP,"Rapid City, SD: Rapid City Regional",89,11,4.87,1.56,2.2,0,2.36,2,1,576,282,137,76,0,81
2024,3,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",114,18,1.86,1,4.44,0,10.69,1,0,855,62,108,128,0,557
2024,3,MQ,Envoy Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,3,MQ,Envoy Air,ROW,"Roswell, NM: Roswell Air Center",62,10,0.25,1.1,1.29,0.84,6.53,0,0,470,8,52,47,56,307
2024,3,MQ,Envoy Air,RST,"Rochester, MN: Rochester International",67,11,4.51,0.26,3,0,3.23,0,0,606,190,24,179,0,213
2024,3,MQ,Envoy Air,RSW,"Fort Myers, FL: Southwest Florida International",27,9,0.9,1.32,4.78,0,2,0,0,282,35,50,150,0,47
2024,3,MQ,Envoy Air,SAF,"Santa Fe, NM: Santa Fe Municipal",31,8,3.54,0,2.2,0,2.27,0,1,343,133,0,109,0,101
2024,3,MQ,Envoy Air,SAT,"San Antonio, TX: San Antonio International",50,24,1.64,0,18.27,0,4.09,0,0,992,94,0,638,0,260
2024,3,MQ,Envoy Air,SAV,"Savannah, GA: Savannah/Hilton Head International",116,34,11.04,0.3,7.49,0,15.17,1,1,1932,734,7,334,0,857
2024,3,MQ,Envoy Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",121,18,5.74,0.71,4.23,0.33,6.98,3,0,1039,295,28,243,12,461
2024,3,MQ,Envoy Air,SEA,"Seattle, WA: Seattle/Tacoma International",53,4,2.09,0,0.37,0,1.54,0,0,96,39,0,7,0,50
2024,3,MQ,Envoy Air,SGF,"Springfield, MO: Springfield-Branson National",354,74,17.87,4.21,20.44,0,31.48,6,0,3770,751,234,778,0,2007
2024,3,MQ,Envoy Air,SHV,"Shreveport, LA: Shreveport Regional",57,11,1.5,0.31,5.25,0,3.94,1,0,629,242,15,211,0,161
2024,3,MQ,Envoy Air,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",58,10,4.68,0,0.35,1,3.97,1,0,316,144,0,8,29,135
2024,3,MQ,Envoy Air,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",93,20,11.11,1.48,1.89,0,5.52,1,0,762,409,48,48,0,257
2024,3,MQ,Envoy Air,SMF,"Sacramento, CA: Sacramento International",31,1,0.47,0,0,0,0.53,0,0,15,7,0,0,0,8
2024,3,MQ,Envoy Air,STL,"St. Louis, MO: St Louis Lambert International",146,17,5.48,1.94,3.34,0,6.23,0,0,851,391,98,97,0,265
2024,3,MQ,Envoy Air,SWO,"Stillwater, OK: Stillwater Regional",62,11,3.59,0,0.59,0,6.83,0,0,628,167,0,17,0,444
2024,3,MQ,Envoy Air,SYR,"Syracuse, NY: Syracuse Hancock International",54,8,4.92,0.12,0.32,0,2.64,0,0,448,351,2,10,0,85
2024,3,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",199,71,11.16,3.77,28.56,0,27.51,3,0,4335,558,409,1636,0,1732
2024,3,MQ,Envoy Air,TPA,"Tampa, FL: Tampa International",97,22,2.67,0,10.81,0,8.52,2,0,1334,153,0,457,0,724
2024,3,MQ,Envoy Air,TUL,"Tulsa, OK: Tulsa International",61,9,1,0.6,5.55,0,1.85,0,0,526,71,116,244,0,95
2024,3,MQ,Envoy Air,TUS,"Tucson, AZ: Tucson International",131,21,6.28,0.73,2.46,0,11.53,0,0,991,190,89,71,0,641
2024,3,MQ,Envoy Air,TVC,"Traverse City, MI: Cherry Capital",32,5,0.63,0,2.38,0,2,0,0,206,10,0,63,0,133
2024,3,MQ,Envoy Air,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",62,11,2.75,3.04,0.72,0,4.49,1,0,1094,197,141,76,0,680
2024,3,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",63,14,0.81,0,5.49,0,7.7,0,0,633,56,0,247,0,330
2024,3,MQ,Envoy Air,XNA,"Fayetteville, AR: Northwest Arkansas National",425,76,14.85,1.5,29.2,0.06,30.39,5,0,3948,656,100,1051,9,2132
2024,3,MQ,Envoy Air,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,3,NK,Spirit Airlines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",55,7,2.61,0,3.74,0,0.65,1,0,433,170,0,243,0,20
2024,3,NK,Spirit Airlines,ACY,"Atlantic City, NJ: Atlantic City International",326,96,25.34,1.16,47.46,0,22.04,7,0,7420,1634,91,3264,0,2431
2024,3,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",884,277,83.07,5.8,130.08,7.92,50.14,18,0,18281,5519,483,7822,329,4128
2024,3,NK,Spirit Airlines,AUS,"Austin, TX: Austin - Bergstrom International",106,41,8.52,0,26.34,1.09,5.05,1,0,2675,472,0,1434,35,734
2024,3,NK,Spirit Airlines,BDL,"Hartford, CT: Bradley International",31,7,3.19,0,2.21,0,1.6,1,0,343,163,0,108,0,72
2024,3,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",345,84,24.85,1.58,40.75,0.35,16.47,5,0,5470,1975,34,2241,7,1213
2024,3,NK,Spirit Airlines,BOI,"Boise, ID: Boise Air Terminal",57,2,0,0,0,0,2,2,0,55,0,0,0,0,55
2024,3,NK,Spirit Airlines,BOS,"Boston, MA: Logan International",492,122,25.64,3.57,64.2,1.48,27.11,7,0,6823,1190,141,3415,35,2042
2024,3,NK,Spirit Airlines,BUR,"Burbank, CA: Bob Hope",93,18,0.15,0.98,14.23,0,2.63,2,0,1177,12,162,792,0,211
2024,3,NK,Spirit Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",466,146,40.51,3.56,59.25,3.03,39.65,9,1,9589,2457,276,3856,149,2851
2024,3,NK,Spirit Airlines,CHS,"Charleston, SC: Charleston AFB/International",89,20,7.3,0,7.05,0,5.65,4,0,1912,751,0,549,0,612
2024,3,NK,Spirit Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",94,26,4.77,0.67,15.53,0.29,4.75,1,0,2458,576,10,1645,27,200
2024,3,NK,Spirit Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",431,111,33.84,4.31,46.2,2.29,24.35,7,0,7381,1903,1094,2600,75,1709
2024,3,NK,Spirit Airlines,CMH,"Columbus, OH: John Glenn Columbus International",208,65,19.24,0.14,36.48,0.2,8.94,1,0,3419,855,15,1947,8,594
2024,3,NK,Spirit Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",829,294,54.28,3.71,167.28,5.71,63.03,15,5,18562,3625,369,9148,201,5219
2024,3,NK,Spirit Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",935,256,58.82,1.55,131.05,3.44,61.13,12,0,17511,4265,127,8520,138,4461
2024,3,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",855,195,52.83,3.72,94.85,1.92,41.67,9,0,16106,4505,392,7337,60,3812
2024,3,NK,Spirit Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2346,755,119.02,9.28,431.62,3.6,191.47,48,7,49604,8976,879,26057,158,13534
2024,3,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",720,226,52.29,3.87,129.39,2.25,38.2,8,1,14224,3563,335,7345,130,2851
2024,3,NK,Spirit Airlines,IND,"Indianapolis, IN: Indianapolis International",330,101,20.14,2.4,58.73,1.84,17.9,8,0,6173,1013,203,3529,41,1387
2024,3,NK,Spirit Airlines,LAS,"Las Vegas, NV: Harry Reid International",2006,489,82.6,8.04,306.15,0.43,91.78,40,1,34544,4497,873,21618,37,7519
2024,3,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",823,217,62.21,2.82,90.64,5.37,55.96,6,1,13444,4202,385,4799,307,3751
2024,3,NK,Spirit Airlines,LBE,"Latrobe, PA: Arnold Palmer Regional",31,8,1.75,0,5.01,0,1.24,1,0,268,45,0,199,0,24
2024,3,NK,Spirit Airlines,LGA,"New York, NY: LaGuardia",652,155,32.77,3.92,84.46,0.88,32.97,6,2,10977,2496,469,5532,53,2427
2024,3,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",135,39,10.79,1.02,19.79,1,6.4,1,0,1892,701,28,861,19,283
2024,3,UA,United Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1294,289,58.35,9.64,122.26,0,98.74,6,6,19619,3161,1480,7692,0,7286
2024,3,UA,United Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2131,411,139.7,3.97,136.74,0,130.59,12,2,23836,9121,257,4564,0,9894
2024,3,UA,United Air Lines Network,LGA,"New York, NY: LaGuardia",631,122,31.94,3.01,50.87,0,36.18,3,2,6788,1727,230,2150,0,2681
2024,3,UA,United Air Lines Network,LIH,"Lihue, HI: Lihue Airport",92,17,6.42,0,5.86,0,4.72,0,0,891,414,0,150,0,327
2024,3,UA,United Air Lines Network,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",1,1,0.09,0,0,0,0.91,0,0,209,19,0,0,0,190
2024,3,UA,United Air Lines Network,MCI,"Kansas City, MO: Kansas City International",328,65,26.05,0.79,14.74,0,23.42,1,1,3866,1807,23,550,0,1486
2024,3,UA,United Air Lines Network,MCO,"Orlando, FL: Orlando International",1338,335,89.42,6.87,145.52,0,93.19,9,1,24742,6349,610,10640,0,7143
2024,3,UA,United Air Lines Network,MDT,"Harrisburg, PA: Harrisburg International",31,3,0.95,0,0.58,0,1.47,0,0,141,42,0,14,0,85
2024,3,UA,United Air Lines Network,MEM,"Memphis, TN: Memphis International",127,34,10.29,1.72,7.46,0,14.53,0,0,2892,458,840,344,0,1250
2024,3,UA,United Air Lines Network,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",86,19,9.65,0.32,3.81,0,5.22,2,0,1006,526,44,115,0,321
2024,3,UA,United Air Lines Network,MFR,"Medford, OR: Rogue Valley International - Medford",119,22,7.88,0.18,6.4,0,7.54,0,0,1034,334,10,257,0,433
2024,3,UA,United Air Lines Network,MIA,"Miami, FL: Miami International",708,226,43.25,8.78,124.28,0,49.7,3,1,16383,2876,1215,8514,0,3778
2024,3,UA,United Air Lines Network,MKE,"Milwaukee, WI: General Mitchell International",62,11,4.24,0,1.32,0,5.44,0,0,988,397,0,58,0,533
2024,3,UA,United Air Lines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",130,17,9.71,0,3.17,0,4.12,0,0,756,371,0,85,0,300
2024,3,UA,United Air Lines Network,MSO,"Missoula, MT: Missoula Montana",62,14,4.36,0,3.36,0,6.28,0,0,573,132,0,118,0,323
2024,3,UA,United Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",380,55,24.46,0.24,11.31,0,18.99,1,1,2765,1179,6,345,0,1235
2024,3,UA,United Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",636,120,47.56,3.15,31.43,0,37.86,1,2,6722,2512,239,1156,0,2815
2024,3,UA,United Air Lines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",95,20,6.56,0,6.17,0,7.27,0,0,1064,269,0,167,0,628
2024,3,UA,United Air Lines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,3,UA,United Air Lines Network,OGG,"Kahului, HI: Kahului Airport",152,21,9.85,0,1.58,0,9.56,0,1,1103,435,0,27,0,641
2024,3,UA,United Air Lines Network,OMA,"Omaha, NE: Eppley Airfield",257,50,17.04,0,12.01,0,20.95,1,0,3428,927,0,528,0,1973
2024,3,UA,United Air Lines Network,ONT,"Ontario, CA: Ontario International",87,17,4.84,0,3.68,0,8.48,0,0,1075,165,0,63,0,847
2024,3,UA,United Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",7610,1106,328.75,23.1,387.56,0,366.59,26,6,75635,24004,3597,14567,0,33467
2024,3,UA,United Air Lines Network,ORF,"Norfolk, VA: Norfolk International",208,45,18.29,1,8.71,0,17,0,0,2606,996,23,272,0,1315
2024,3,UA,United Air Lines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",456,112,19.73,2.87,59.06,0,30.34,3,0,7037,1098,483,3224,0,2232
2024,3,UA,United Air Lines Network,PDX,"Portland, OR: Portland International",503,92,32.75,0.5,17.58,0,41.17,0,0,5420,1853,22,525,0,3020
2024,3,UA,United Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",303,52,19.41,1.07,11.23,0,20.28,1,0,2402,739,58,309,0,1296
2024,3,UA,United Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",969,180,65.41,1.44,48.93,0,64.21,4,2,8819,3245,48,1375,0,4151
2024,3,UA,United Air Lines Network,PIT,"Pittsburgh, PA: Pittsburgh International",209,30,9.98,0,4.31,0,15.71,1,1,1255,467,0,150,0,638
2024,3,UA,United Air Lines Network,PNS,"Pensacola, FL: Pensacola International",63,16,4.02,0.94,1.03,0,10.01,0,0,1758,230,736,33,0,759
2024,3,UA,United Air Lines Network,PSP,"Palm Springs, CA: Palm Springs International",224,37,12.35,0,10.63,0,14.03,1,1,1541,630,0,276,0,635
2024,3,UA,United Air Lines Network,PWM,"Portland, ME: Portland International Jetport",31,3,0.94,0,0.46,0,1.6,1,0,303,52,0,35,0,216
2024,3,UA,United Air Lines Network,RAP,"Rapid City, SD: Rapid City Regional",63,10,6.19,0,2.1,0,1.71,1,0,472,272,0,83,0,117
2024,3,UA,United Air Lines Network,RDM,"Bend/Redmond, OR: Roberts Field",93,12,3.28,0,4.3,0,4.42,0,0,582,97,0,111,0,374
2024,3,UA,United Air Lines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",479,73,18.87,1.33,21.06,0,31.74,1,0,4068,1043,38,685,0,2302
2024,3,UA,United Air Lines Network,RIC,"Richmond, VA: Richmond International",93,18,7.29,0,5.04,0,5.66,2,0,1046,393,0,206,0,447
2024,3,UA,United Air Lines Network,RNO,"Reno, NV: Reno/Tahoe International",198,44,21.3,0,7.12,0,15.58,2,3,2067,964,0,225,0,878
2024,3,UA,United Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",62,13,2.78,0,2.15,0,8.08,0,0,487,78,0,52,0,357
2024,3,UA,United Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",658,182,40.31,4.08,93.98,0,43.63,2,1,12513,2133,304,6277,0,3799
2024,3,UA,United Air Lines Network,SAN,"San Diego, CA: San Diego International",828,126,28.7,1.58,40,0,55.72,1,1,7881,1892,550,1367,0,4072
2024,3,UA,United Air Lines Network,SAT,"San Antonio, TX: San Antonio International",400,88,29.15,1.66,25.97,0,31.22,1,0,4374,1264,147,845,0,2118
2024,3,UA,United Air Lines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",145,18,5.47,0.89,4.64,0,7,0,0,988,200,30,168,0,590
2024,3,UA,United Air Lines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",129,26,6.07,0,4.58,0,15.36,2,0,1616,384,0,137,0,1095
2024,3,UA,United Air Lines Network,SBP,"San Luis Obispo, CA: San Luis County Regional",31,8,3.56,0,2.66,0,1.77,0,0,616,302,0,63,0,251
2024,3,UA,United Air Lines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",96,23,9.92,1.65,2.9,0,8.53,1,0,1670,440,391,224,0,615
2024,3,UA,United Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",625,111,43.59,0,17.74,0,49.67,2,0,5871,1971,0,554,0,3346
2024,3,UA,United Air Lines Network,SFO,"San Francisco, CA: San Francisco International",4122,1477,211.44,22.96,980.43,0,262.18,25,2,101776,18152,1664,54704,0,27256
2024,3,UA,United Air Lines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",149,31,7.25,0.79,12,0,10.96,2,0,1521,430,45,269,0,777
2024,3,UA,United Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",301,67,25.36,1.97,26.18,0,13.49,0,0,3030,1359,109,927,0,635
2024,3,UA,United Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",457,92,28.91,0,14.24,0,48.85,2,2,6114,1771,0,626,0,3717
2024,3,UA,United Air Lines Network,SMF,"Sacramento, CA: Sacramento International",261,44,18.27,1,7.07,0,17.65,0,0,2811,1033,181,269,0,1328
2024,3,UA,United Air Lines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",535,74,25.7,1,24.26,0,23.04,1,3,3633,1069,65,779,0,1720
2024,3,UA,United Air Lines Network,SPN,"Saipan, TT: Francisco C. Ada Saipan International",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,3,UA,United Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",237,61,9.29,2.57,38.14,0,11,2,0,3593,467,108,2378,0,640
2024,3,UA,United Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",231,43,11.97,0,10.62,0,20.41,1,0,2721,1097,0,242,0,1382
2024,3,UA,United Air Lines Network,STT,"Charlotte Amalie, VI: Cyril E King",95,8,2.78,0,4.22,0,1,0,0,203,78,0,103,0,22
2024,3,UA,United Air Lines Network,SYR,"Syracuse, NY: Syracuse Hancock International",87,22,8.77,0,7.37,0,5.86,0,0,736,325,0,166,0,245
2024,3,UA,United Air Lines Network,TPA,"Tampa, FL: Tampa International",856,202,42.65,3.02,104.49,0,51.84,3,4,16189,2555,325,9091,0,4218
2024,3,UA,United Air Lines Network,TUL,"Tulsa, OK: Tulsa International",31,7,2.63,0,1.88,0,2.49,0,0,336,141,0,60,0,135
2024,3,UA,United Air Lines Network,TUS,"Tucson, AZ: Tucson International",152,34,12.22,0,6.74,0,15.05,1,0,1910,689,0,309,0,912
2024,3,UA,United Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",31,11,4.54,1,1.22,0,4.24,0,0,466,163,83,28,0,192
2024,3,WN,Southwest Airlines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",914,211,72.93,0.4,32.07,1.6,104,5,0,10529,3364,32,1088,63,5982
2024,3,WN,Southwest Airlines,ALB,"Albany, NY: Albany International",305,88,36.91,0,8.41,0.46,42.21,4,5,4548,1295,0,959,38,2256
2024,3,WN,Southwest Airlines,AMA,"Amarillo, TX: Rick Husband Amarillo International",177,35,9.18,0.59,2.9,0,22.33,0,0,1913,389,51,178,0,1295
2024,3,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3196,596,155.09,5.26,129.21,1.55,304.9,19,1,33255,9254,291,5021,117,18572
2024,3,WN,Southwest Airlines,AUS,"Austin, TX: Austin - Bergstrom International",3262,755,202.13,2.71,194.98,2.32,352.86,19,1,38653,9924,91,7374,70,21194
2024,3,WN,Southwest Airlines,BDL,"Hartford, CT: Bradley International",320,85,37.32,0,5.19,0,42.49,0,0,5045,2014,0,320,0,2711
2024,3,WN,Southwest Airlines,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",362,102,28.35,1.32,24.77,0,47.56,4,1,5916,1657,250,1139,0,2870
2024,3,WN,Southwest Airlines,BLI,"Bellingham, WA: Bellingham International",86,21,4.85,0,2.62,0,13.53,0,0,1103,248,0,64,0,791
2024,3,WN,Southwest Airlines,BNA,"Nashville, TN: Nashville International",4204,756,209.65,6.94,97.89,1.67,439.84,27,3,41901,11281,523,4278,56,25763
2024,3,WN,Southwest Airlines,BOI,"Boise, ID: Boise Air Terminal",372,68,26.19,0,5.64,0,36.17,2,0,3386,1365,0,175,0,1846
2024,3,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",1798,146,32.2,6.54,68.32,0.23,38.71,5,2,7427,1768,362,2547,10,2740
2024,3,YX,Republic Airline,ORF,"Norfolk, VA: Norfolk International",156,7,0,0.96,3.42,0,2.63,1,0,523,0,236,124,0,163
2024,3,YX,Republic Airline,ORH,"Worcester, MA: Worcester Regional",31,1,0.53,0,0.48,0,0,0,0,40,21,0,19,0,0
2024,3,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",843,62,17.91,3.52,20.47,0,20.1,2,0,2749,1020,149,581,0,999
2024,3,YX,Republic Airline,PIT,"Pittsburgh, PA: Pittsburgh International",824,65,21.66,0.76,12.91,0,29.66,3,0,4602,1397,13,320,0,2872
2024,3,YX,Republic Airline,PVD,"Providence, RI: Rhode Island Tf Green International",57,1,0,0,0,0,1,0,0,16,0,0,0,0,16
2024,3,YX,Republic Airline,PWM,"Portland, ME: Portland International Jetport",113,11,1.54,0,4.57,0,4.89,3,0,1413,848,0,196,0,369
2024,3,YX,Republic Airline,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",439,36,10.25,0.35,10.47,0,14.94,0,0,1532,437,8,282,0,805
2024,3,YX,Republic Airline,RIC,"Richmond, VA: Richmond International",149,15,7.06,0.96,3.3,0,3.67,0,0,1040,534,103,126,0,277
2024,3,YX,Republic Airline,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",26,4,1,0,2.9,0,0.1,0,0,162,91,0,69,0,2
2024,3,YX,Republic Airline,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",118,6,1.56,0,0.82,0,3.62,1,0,456,79,0,46,0,331
2024,3,YX,Republic Airline,SAV,"Savannah, GA: Savannah/Hilton Head International",102,13,2.72,0.85,6.69,0,2.75,0,0,917,374,23,246,0,274
2024,3,YX,Republic Airline,SDF,"Louisville, KY: Louisville Muhammad Ali International",438,25,6.91,2,7.62,0,8.46,0,2,2014,1165,63,295,0,491
2024,3,YX,Republic Airline,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",27,7,0.05,0,6.95,0,0,1,0,324,1,0,323,0,0
2024,3,YX,Republic Airline,STL,"St. Louis, MO: St Louis Lambert International",140,8,4.14,0,1.38,0,2.48,0,0,377,208,0,36,0,133
2024,3,YX,Republic Airline,SYR,"Syracuse, NY: Syracuse Hancock International",141,11,4.98,0,3.55,0,2.47,0,0,364,156,0,90,0,118
2024,3,YX,Republic Airline,TLH,"Tallahassee, FL: Tallahassee International",5,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2024,3,YX,Republic Airline,TUL,"Tulsa, OK: Tulsa International",62,7,3.1,0,1.96,0,1.93,0,0,391,122,0,117,0,152
2024,3,YX,Republic Airline,TVC,"Traverse City, MI: Cherry Capital",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,3,YX,Republic Airline,TYS,"Knoxville, TN: McGhee Tyson",54,5,0.31,0,2.94,0,1.75,0,0,180,9,0,93,0,78
2024,3,YX,Republic Airline,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,3,YX,Republic Airline,XNA,"Fayetteville, AR: Northwest Arkansas National",66,8,1.93,0,2.07,1,3,0,0,342,108,0,43,77,114
2024,3,ZW,Air Wisconsin Airlines Corp,ALO,"Waterloo, IA: Waterloo Regional",58,9,2.44,1.74,0.95,0,3.88,0,0,460,93,123,39,0,205
2024,3,ZW,Air Wisconsin Airlines Corp,ART,"Watertown, NY: Watertown International",31,7,3.51,0.1,1.55,0,1.84,2,0,402,205,2,158,0,37
2024,3,ZW,Air Wisconsin Airlines Corp,ATW,"Appleton, WI: Appleton International",93,5,1,0,2,0,2,0,1,138,17,0,55,0,66
2024,3,ZW,Air Wisconsin Airlines Corp,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",62,8,4.49,0,2.24,0,1.27,0,0,408,256,0,72,0,80
2024,3,ZW,Air Wisconsin Airlines Corp,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",5,1,1,0,0,0,0,0,0,26,26,0,0,0,0
2024,3,ZW,Air Wisconsin Airlines Corp,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",62,8,1.11,0,1.93,0,4.95,0,0,406,45,0,144,0,217
2024,3,ZW,Air Wisconsin Airlines Corp,BTV,"Burlington, VT: Burlington International",62,11,4.48,0.05,1.63,1,3.84,0,1,571,285,3,53,33,197
2024,3,ZW,Air Wisconsin Airlines Corp,CAE,"Columbia, SC: Columbia Metropolitan",93,13,1.98,0.06,2.62,0,8.34,0,0,1432,243,5,82,0,1102
2024,3,ZW,Air Wisconsin Airlines Corp,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",31,2,1,1,0,0,0,0,0,180,111,69,0,0,0
2024,3,ZW,Air Wisconsin Airlines Corp,CLE,"Cleveland, OH: Cleveland-Hopkins International",85,18,8.82,0,6.86,0,2.32,0,0,947,473,0,270,0,204
2024,3,ZW,Air Wisconsin Airlines Corp,CMH,"Columbus, OH: John Glenn Columbus International",35,5,2.38,0,0.2,0,2.42,0,0,342,148,0,6,0,188
